date,DayOfWeek,TimeOfDay,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
05/02/2015 21:52,5,21.00,20.7,20.445,0,461,0.00308006,0
05/02/2015 21:53,5,21.00,20.7,20.5,0,460.5,0.003088387,0
05/02/2015 21:53,5,21.00,20.7,20.5,0,461,0.003088387,0
05/02/2015 21:55,5,21.00,20.7,20.55,0,459.5,0.003095957,0
05/02/2015 21:55,5,21.00,20.7,20.6,0,463,0.003103527,0
05/02/2015 21:56,5,21.00,20.7,20.6,0,463.5,0.003103527,0
05/02/2015 21:58,5,21.00,20.7,20.6,0,463,0.003103527,0
05/02/2015 21:59,5,21.00,20.7,20.6,0,464,0.003103527,0
05/02/2015 22:00,5,22.00,20.7,20.6,0,462.5,0.003103527,0
05/02/2015 22:01,5,22.00,20.7,20.6,0,457.6666667,0.003103527,0
05/02/2015 22:01,5,22.00,20.63333333,20.63333333,0,460,0.003095765,0
05/02/2015 22:02,5,22.00,20.7,20.7,0,460,0.003118668,0
05/02/2015 22:04,5,22.00,20.65,20.65,0,458.5,0.003101479,0
05/02/2015 22:05,5,22.00,20.6,20.6,0,461,0.003084363,0
05/02/2015 22:06,5,22.00,20.65,20.65,0,460,0.003101479,0
05/02/2015 22:07,5,22.00,20.6,20.6,0,454,0.003084363,0
05/02/2015 22:08,5,22.00,20.6,20.7,0,451.3333333,0.00309941,0
05/02/2015 22:08,5,22.00,20.6,20.7,0,457,0.00309941,0
05/02/2015 22:09,5,22.00,20.6,20.7,0,454.5,0.00309941,0
05/02/2015 22:11,5,22.00,20.6,20.7,0,460,0.00309941,0
05/02/2015 22:12,5,22.00,20.6,20.745,0,458.5,0.003106182,0
05/02/2015 22:13,5,22.00,20.6,20.745,0,453.5,0.003106182,0
05/02/2015 22:14,5,22.00,20.6,20.79,0,457,0.003112953,0
05/02/2015 22:14,5,22.00,20.55,20.79,0,450.5,0.003103322,0
05/02/2015 22:15,5,22.00,20.6,20.79,0,454.5,0.003112953,0
05/02/2015 22:17,5,22.00,20.6,20.79,0,463,0.003112953,0
05/02/2015 22:18,5,22.00,20.6,20.79,0,459,0.003112953,0
05/02/2015 22:19,5,22.00,20.6,20.84,0,452.5,0.003120478,0
05/02/2015 22:20,5,22.00,20.6,20.89,0,451,0.003128002,0
05/02/2015 22:21,5,22.00,20.55,20.89,0,446,0.003118323,0
05/02/2015 22:21,5,22.00,20.6,20.84,0,449.5,0.003120478,0
05/02/2015 22:23,5,22.00,20.55,20.89,0,449.5,0.003118323,0
05/02/2015 22:24,5,22.00,20.6,20.89,0,450,0.003128002,0
05/02/2015 22:25,5,22.00,20.6,20.89,0,453.5,0.003128002,0
05/02/2015 22:25,5,22.00,20.6,20.89,0,458.5,0.003128002,0
05/02/2015 22:27,5,22.00,20.575,20.9175,0,459.5,0.003127291,0
05/02/2015 22:27,5,22.00,20.6,20.89,0,457,0.003128002,0
05/02/2015 22:28,5,22.00,20.5,20.945,0,458,0.003116897,0
05/02/2015 22:30,5,22.00,20.5,21,0,453,0.003125123,0
05/02/2015 22:31,5,22.00,20.55,21,0,450.5,0.003134826,0
05/02/2015 22:32,5,22.00,20.6,21,0,455,0.003144556,0
05/02/2015 22:33,5,22.00,20.55,21,0,453,0.003134826,0
05/02/2015 22:34,5,22.00,20.55,21,0,454.5,0.003134826,0
05/02/2015 22:34,5,22.00,20.5,21,0,455,0.003125123,0
05/02/2015 22:36,5,22.00,20.6,21,0,452,0.003144556,0
05/02/2015 22:37,5,22.00,20.56666667,21.03333333,0,456,0.003143073,0
05/02/2015 22:38,5,22.00,20.55,21.05,0,454,0.003142328,0
05/02/2015 22:38,5,22.00,20.5,21.1,0,453,0.003140079,0
05/02/2015 22:40,5,22.00,20.55,21.1,0,460.5,0.00314983,0
05/02/2015 22:40,5,22.00,20.6,21.1,0,455,0.003159606,0
05/02/2015 22:41,5,22.00,20.5,21.1,0,452,0.003140079,0
05/02/2015 22:43,5,22.00,20.55,21.1,0,453,0.00314983,0
05/02/2015 22:44,5,22.00,20.55,21.1,0,454,0.00314983,0
05/02/2015 22:45,5,22.00,20.5,21.1,0,454.5,0.003140079,0
05/02/2015 22:46,5,22.00,20.5,21.1,0,455,0.003140079,0
05/02/2015 22:46,5,22.00,20.5,21.1,0,454,0.003140079,0
05/02/2015 22:47,5,22.00,20.55,21.1,0,454,0.00314983,0
05/02/2015 22:49,5,22.00,20.5,21.1,0,447,0.003140079,0
05/02/2015 22:50,5,22.00,20.5,21.1,0,454,0.003140079,0
05/02/2015 22:51,5,22.00,20.53333333,21.2,0,455.6666667,0.003161565,0
05/02/2015 22:52,5,22.00,20.5,21.2,0,456,0.003155037,0
05/02/2015 22:53,5,22.00,20.5,21.2,0,453,0.003155037,0
05/02/2015 22:53,5,22.00,20.5,21.2,0,452,0.003155037,0
05/02/2015 22:54,5,22.00,20.5,21.2,0,446,0.003155037,0
05/02/2015 22:56,5,22.00,20.5,21.2,0,452.3333333,0.003155037,0
05/02/2015 22:57,5,22.00,20.5,21.245,0,451,0.003161768,0
05/02/2015 22:58,5,22.00,20.5,21.2,0,449,0.003155037,0
05/02/2015 22:59,5,22.00,20.5,21.2,0,447,0.003155037,0
05/02/2015 22:59,5,22.00,20.5,21.245,0,450,0.003161768,0
05/02/2015 23:00,5,23.00,20.5,21.29,0,449,0.003168499,0
05/02/2015 23:02,5,23.00,20.5,21.26,0,448.3333333,0.003164011,0
05/02/2015 23:03,5,23.00,20.5,21.2675,0,443.75,0.003165133,0
05/02/2015 23:04,5,23.00,20.5,21.29,0,442.5,0.003168499,0
05/02/2015 23:05,5,23.00,20.5,21.29,0,444.5,0.003168499,0
05/02/2015 23:06,5,23.00,20.5,21.29,0,446.25,0.003168499,0
05/02/2015 23:06,5,23.00,20.5,21.29,0,448,0.003168499,0
05/02/2015 23:08,5,23.00,20.5,21.29,0,451,0.003168499,0
05/02/2015 23:09,5,23.00,20.5,21.29,0,452.3333333,0.003168499,0
05/02/2015 23:10,5,23.00,20.5,21.29,0,447,0.003168499,0
05/02/2015 23:10,5,23.00,20.445,21.29,0,446.5,0.003157707,0
05/02/2015 23:12,5,23.00,20.5,21.29,0,442,0.003168499,0
05/02/2015 23:12,5,23.00,20.5,21.29,0,452,0.003168499,0
05/02/2015 23:13,5,23.00,20.39,21.29,0,450,0.003146948,0
05/02/2015 23:15,5,23.00,20.445,21.29,0,443.5,0.003157707,0
05/02/2015 23:16,5,23.00,20.39,21.29,0,443,0.003146948,0
05/02/2015 23:17,5,23.00,20.42666667,21.29,0,450,0.003154117,0
05/02/2015 23:18,5,23.00,20.39,21.29,0,445.6666667,0.003146948,0
05/02/2015 23:19,5,23.00,20.39,21.29,0,443.6666667,0.003146948,0
05/02/2015 23:19,5,23.00,20.39,21.29,0,445.3333333,0.003146948,0
05/02/2015 23:21,5,23.00,20.39,21.29,0,449,0.003146948,0
05/02/2015 23:22,5,23.00,20.39,21.29,0,444.5,0.003146948,0
05/02/2015 23:23,5,23.00,20.39,21.29,0,445.5,0.003146948,0
05/02/2015 23:23,5,23.00,20.39,21.29,0,447,0.003146948,0
05/02/2015 23:25,5,23.00,20.39,21.29,0,446.5,0.003146948,0
05/02/2015 23:25,5,23.00,20.39,21.29,0,451,0.003146948,0
05/02/2015 23:26,5,23.00,20.39,21.29,0,448,0.003146948,0
05/02/2015 23:28,5,23.00,20.39,21.29,0,450,0.003146948,0
05/02/2015 23:29,5,23.00,20.39,21.29,0,442.6666667,0.003146948,0
05/02/2015 23:30,5,23.00,20.39,21.29,0,445,0.003146948,0
05/02/2015 23:31,5,23.00,20.39,21.29,0,444.5,0.003146948,0
05/02/2015 23:31,5,23.00,20.35666667,21.29,0,441.6666667,0.003140442,0
05/02/2015 23:32,5,23.00,20.35666667,21.29,0,442.3333333,0.003140442,0
05/02/2015 23:34,5,23.00,20.39,21.29,0,441,0.003146948,0
05/02/2015 23:35,5,23.00,20.29,21.29,0,440.5,0.003127468,0
05/02/2015 23:36,5,23.00,20.39,21.29,0,447,0.003146948,0
05/02/2015 23:37,5,23.00,20.34,21.29,0,439.5,0.003137194,0
05/02/2015 23:38,5,23.00,20.29,21.29,0,444,0.003127468,0
05/02/2015 23:38,5,23.00,20.29,21.29,0,445.5,0.003127468,0
05/02/2015 23:39,5,23.00,20.29,21.29,0,446.6666667,0.003127468,0
05/02/2015 23:41,5,23.00,20.32333333,21.29,0,444.3333333,0.003133949,0
05/02/2015 23:42,5,23.00,20.29,21.29,0,446.5,0.003127468,0
05/02/2015 23:43,5,23.00,20.32333333,21.29,0,449.3333333,0.003133949,0
05/02/2015 23:44,5,23.00,20.29,21.29,0,445,0.003127468,0
05/02/2015 23:44,5,23.00,20.29,21.29,0,447,0.003127468,0
05/02/2015 23:45,5,23.00,20.29,21.29,0,443.5,0.003127468,0
05/02/2015 23:47,5,23.00,20.29,21.29,0,447,0.003127468,0
05/02/2015 23:48,5,23.00,20.29,21.29,0,445,0.003127468,0
05/02/2015 23:49,5,23.00,20.29,21.29,0,443,0.003127468,0
05/02/2015 23:50,5,23.00,20.29,21.29,0,446,0.003127468,0
05/02/2015 23:51,5,23.00,20.245,21.245,0,438,0.003112111,0
05/02/2015 23:51,5,23.00,20.29,21.29,0,435.3333333,0.003127468,0
05/02/2015 23:53,5,23.00,20.29,21.29,0,443,0.003127468,0
05/02/2015 23:54,5,23.00,20.29,21.29,0,441,0.003127468,0
05/02/2015 23:55,5,23.00,20.29,21.29,0,439.5,0.003127468,0
05/02/2015 23:55,5,23.00,20.2225,21.2225,0,445,0.003104455,0
05/02/2015 23:57,5,23.00,20.2,21.2,0,442.5,0.003096814,0
05/02/2015 23:57,5,23.00,20.2,21.2,0,443.5,0.003096814,0
05/02/2015 23:58,5,23.00,20.2,21.2,0,444,0.003096814,0
06/02/2015 00:00,6,0.00,20.2,21.29,0,438,0.003110027,0
06/02/2015 00:01,6,0.00,20.2,21.2,0,439,0.003096814,0
06/02/2015 00:02,6,0.00,20.2,21.29,0,441.5,0.003110027,0
06/02/2015 00:03,6,0.00,20.2,21.29,0,444,0.003110027,0
06/02/2015 00:04,6,0.00,20.2,21.29,0,446.5,0.003110027,0
06/02/2015 00:04,6,0.00,20.2,21.29,0,446,0.003110027,0
06/02/2015 00:06,6,0.00,20.2,21.29,0,447,0.003110027,0
06/02/2015 00:07,6,0.00,20.2,21.29,0,447,0.003110027,0
06/02/2015 00:08,6,0.00,20.2,21.29,0,446.3333333,0.003110027,0
06/02/2015 00:08,6,0.00,20.2,21.29,0,445.75,0.003110027,0
06/02/2015 00:10,6,0.00,20.2,21.29,0,445,0.003110027,0
06/02/2015 00:10,6,0.00,20.2,21.29,0,444.5,0.003110027,0
06/02/2015 00:11,6,0.00,20.16666667,21.23,0,446.3333333,0.003094799,0
06/02/2015 00:13,6,0.00,20.15,21.245,0,446.5,0.003093788,0
06/02/2015 00:14,6,0.00,20.2,21.29,0,448,0.003110027,0
06/02/2015 00:15,6,0.00,20.15,21.245,0,450,0.003093788,0
06/02/2015 00:16,6,0.00,20.15,21.29,0,452,0.003100374,0
06/02/2015 00:16,6,0.00,20.2,21.2,0,449,0.003096814,0
06/02/2015 00:17,6,0.00,20.15,21.2,0,446.5,0.003087203,0
06/02/2015 00:19,6,0.00,20.2,21.2,0,446.5,0.003096814,0
06/02/2015 00:20,6,0.00,20.15,21.2,0,448.5,0.003087203,0
06/02/2015 00:21,6,0.00,20.1,21.2,0,446,0.003077618,0
06/02/2015 00:22,6,0.00,20.2,21.2,0,446,0.003096814,0
06/02/2015 00:23,6,0.00,20.1,21.2,0,441,0.003077618,0
06/02/2015 00:23,6,0.00,20.1,21.2,0,443,0.003077618,0
06/02/2015 00:24,6,0.00,20.1,21.2,0,444.3333333,0.003077618,0
06/02/2015 00:26,6,0.00,20.1,21,0,444,0.003048442,0
06/02/2015 00:27,6,0.00,20.1,21.1,0,443,0.003063029,0
06/02/2015 00:28,6,0.00,20.1,21.1,0,444,0.003063029,0
06/02/2015 00:29,6,0.00,20.1,21.1,0,447.5,0.003063029,0
06/02/2015 00:29,6,0.00,20.1,21.1,0,443,0.003063029,0
06/02/2015 00:30,6,0.00,20.1,21.06666667,0,442.3333333,0.003058167,0
06/02/2015 00:32,6,0.00,20.1,21.06666667,0,444.6666667,0.003058167,0
06/02/2015 00:33,6,0.00,20.1,21,0,444.5,0.003048442,0
06/02/2015 00:34,6,0.00,20.1,21,0,445.3333333,0.003048442,0
06/02/2015 00:35,6,0.00,20.1,21,0,446.5,0.003048442,0
06/02/2015 00:36,6,0.00,20.1,21,0,445,0.003048442,0
06/02/2015 00:36,6,0.00,20.1,21,0,442,0.003048442,0
06/02/2015 00:38,6,0.00,20.16666667,21,0,439,0.003061105,0
06/02/2015 00:39,6,0.00,20.2,21,0,441,0.003067455,0
06/02/2015 00:40,6,0.00,20.2,20.96333333,0,445.6666667,0.003062073,0
06/02/2015 00:40,6,0.00,20.2,20.89,0,446,0.003051308,0
06/02/2015 00:42,6,0.00,20.2,20.85666667,0,443.6666667,0.003046416,0
06/02/2015 00:42,6,0.00,20.2,20.89,0,439,0.003051308,0
06/02/2015 00:43,6,0.00,20.2,20.79,0,441,0.00303663,0
06/02/2015 00:45,6,0.00,20.2,20.79,0,442,0.00303663,0
06/02/2015 00:46,6,0.00,20.2,20.745,0,443.5,0.003030026,0
06/02/2015 00:47,6,0.00,20.245,20.84,0,443,0.003052493,0
06/02/2015 00:48,6,0.00,20.245,20.84,0,442,0.003052493,0
06/02/2015 00:49,6,0.00,20.29,20.89,0,443,0.003068418,0
06/02/2015 00:49,6,0.00,20.29,20.89,0,444,0.003068418,0
06/02/2015 00:51,6,0.00,20.29,20.79,0,443,0.003053658,0
06/02/2015 00:52,6,0.00,20.29,20.79,0,442,0.003053658,0
06/02/2015 00:53,6,0.00,20.29,20.79,0,443,0.003053658,0
06/02/2015 00:53,6,0.00,20.29,20.79,0,441,0.003053658,0
06/02/2015 00:55,6,0.00,20.29,20.79,0,446.3333333,0.003053658,0
06/02/2015 00:55,6,0.00,20.29,20.7,0,446,0.003040374,0
06/02/2015 00:56,6,0.00,20.29,20.7,0,439,0.003040374,0
06/02/2015 00:58,6,0.00,20.35666667,20.7,0,444.3333333,0.003052986,0
06/02/2015 00:59,6,0.00,20.29,20.65,0,446,0.003032994,0
06/02/2015 01:00,6,1.00,20.29,20.7,0,442,0.003040374,0
06/02/2015 01:01,6,1.00,20.29,20.7,0,441.5,0.003040374,0
06/02/2015 01:01,6,1.00,20.29,20.7,0,440.5,0.003040374,0
06/02/2015 01:02,6,1.00,20.29,20.7,0,443.5,0.003040374,0
06/02/2015 01:04,6,1.00,20.29,20.7,0,440.5,0.003040374,0
06/02/2015 01:05,6,1.00,20.29,20.7,0,437.5,0.003040374,0
06/02/2015 01:06,6,1.00,20.29,20.7,0,438,0.003040374,0
06/02/2015 01:07,6,1.00,20.29,20.7,0,443,0.003040374,0
06/02/2015 01:08,6,1.00,20.26,20.7,0,443,0.003034714,0
06/02/2015 01:08,6,1.00,20.29,20.7,0,436.3333333,0.003040374,0
06/02/2015 01:09,6,1.00,20.29,20.76,0,438.3333333,0.00304923,0
06/02/2015 01:11,6,1.00,20.29,20.7,0,437,0.003040374,0
06/02/2015 01:12,6,1.00,20.29,20.7,0,439,0.003040374,0
06/02/2015 01:13,6,1.00,20.245,20.7,0,436,0.003031887,0
06/02/2015 01:14,6,1.00,20.29,20.7,0,432.5,0.003040374,0
06/02/2015 01:14,6,1.00,20.23,20.63333333,0,435,0.00301926,0
06/02/2015 01:15,6,1.00,20.245,20.65,0,442,0.003024528,0
06/02/2015 01:17,6,1.00,20.2,20.6,0,444.5,0.003008744,0
06/02/2015 01:18,6,1.00,20.29,20.7,0,447,0.003040374,0
06/02/2015 01:19,6,1.00,20.2,20.6,0,446,0.003008744,0
06/02/2015 01:20,6,1.00,20.23,20.56666667,0,442.3333333,0.003009457,0
06/02/2015 01:21,6,1.00,20.245,20.55,0,440,0.003009811,0
06/02/2015 01:21,6,1.00,20.29,20.6,0,440,0.003025615,0
06/02/2015 01:23,6,1.00,20.26,20.49666667,0,439.6666667,0.00300476,0
06/02/2015 01:24,6,1.00,20.29,20.5,0,442,0.003010856,0
06/02/2015 01:25,6,1.00,20.29,20.55,0,441,0.003018235,0
06/02/2015 01:25,6,1.00,20.29,20.6,0,441,0.003025615,0
06/02/2015 01:27,6,1.00,20.29,20.5,0,441.75,0.003010856,0
06/02/2015 01:27,6,1.00,20.32333333,20.5,0,442,0.003017095,0
06/02/2015 01:28,6,1.00,20.39,20.445,0,443,0.003021439,0
06/02/2015 01:30,6,1.00,20.39,20.39,0,443,0.003013271,0
06/02/2015 01:31,6,1.00,20.39,20.29,0,440,0.002998422,0
06/02/2015 01:32,6,1.00,20.39,20.2,0,441,0.002985058,0
06/02/2015 01:33,6,1.00,20.39,20.2,0,439,0.002985058,0
06/02/2015 01:34,6,1.00,20.39,20.2,0,436,0.002985058,0
06/02/2015 01:34,6,1.00,20.39,20.1,0,433.5,0.00297021,0
06/02/2015 01:36,6,1.00,20.39,20.1,0,435,0.00297021,0
06/02/2015 01:37,6,1.00,20.39,20.05,0,434,0.002962786,0
06/02/2015 01:38,6,1.00,20.34,20.05,0,438.5,0.002953606,0
06/02/2015 01:38,6,1.00,20.39,20.05,0,440,0.002962786,0
06/02/2015 01:40,6,1.00,20.39,20,0,439,0.002955362,0
06/02/2015 01:40,6,1.00,20.39,20,0,440.5,0.002955362,0
06/02/2015 01:41,6,1.00,20.39,20,0,433,0.002955362,0
06/02/2015 01:43,6,1.00,20.39,19.945,0,436.5,0.002947197,0
06/02/2015 01:44,6,1.00,20.5,19.89,0,438,0.002959152,0
06/02/2015 01:45,6,1.00,20.42666667,19.92666667,0,438,0.002951181,0
06/02/2015 01:46,6,1.00,20.5,19.89,0,441,0.002959152,0
06/02/2015 01:46,6,1.00,20.5,19.89,0,434,0.002959152,0
06/02/2015 01:47,6,1.00,20.5,19.89,0,439.5,0.002959152,0
06/02/2015 01:49,6,1.00,20.5,19.89,0,438,0.002959152,0
06/02/2015 01:50,6,1.00,20.5,19.89,0,435.5,0.002959152,0
06/02/2015 01:51,6,1.00,20.5,19.89,0,436,0.002959152,0
06/02/2015 01:52,6,1.00,20.5,19.89,0,439.5,0.002959152,0
06/02/2015 01:53,6,1.00,20.5,19.89,0,439.5,0.002959152,0
06/02/2015 01:53,6,1.00,20.5,19.89,0,438.5,0.002959152,0
06/02/2015 01:54,6,1.00,20.5,19.89,0,435,0.002959152,0
06/02/2015 01:56,6,1.00,20.5,19.745,0,435,0.002937477,0
06/02/2015 01:57,6,1.00,20.5,19.79,0,436,0.002944204,0
06/02/2015 01:58,6,1.00,20.55,19.84,0,433,0.00296084,0
06/02/2015 01:59,6,1.00,20.5,19.79,0,433.6666667,0.002944204,0
06/02/2015 01:59,6,1.00,20.5,19.745,0,431.5,0.002937477,0
06/02/2015 02:00,6,2.00,20.5,19.65,0,436.5,0.002923278,0
06/02/2015 02:02,6,2.00,20.5,19.7,0,437,0.002930751,0
06/02/2015 02:03,6,2.00,20.6,19.6,0,435,0.00293393,0
06/02/2015 02:04,6,2.00,20.5,19.745,0,437,0.002937477,0
06/02/2015 02:05,6,2.00,20.6,19.6,0,433,0.00293393,0
06/02/2015 02:06,6,2.00,20.5,19.65,0,431.5,0.002923278,0
06/02/2015 02:06,6,2.00,20.5,19.65,0,432,0.002923278,0
06/02/2015 02:08,6,2.00,20.55,19.65,0,429,0.002932352,0
06/02/2015 02:09,6,2.00,20.55,19.6,0,430,0.002924855,0
06/02/2015 02:10,6,2.00,20.5,19.6,0,430.5,0.002915804,0
06/02/2015 02:10,6,2.00,20.55,19.6,0,433,0.002924855,0
06/02/2015 02:12,6,2.00,20.6,19.6,0,436,0.00293393,0
06/02/2015 02:12,6,2.00,20.6,19.53,0,435,0.002923403,0
06/02/2015 02:13,6,2.00,20.6,19.445,0,434,0.00291062,0
06/02/2015 02:15,6,2.00,20.5,19.55,0,434,0.002908331,0
06/02/2015 02:16,6,2.00,20.5,19.6,0,435,0.002915804,0
06/02/2015 02:17,6,2.00,20.6,19.6,0,438,0.00293393,0
06/02/2015 02:18,6,2.00,20.6,19.5,0,440,0.002918891,0
06/02/2015 02:19,6,2.00,20.56666667,19.53333333,0,436.6666667,0.002917872,0
06/02/2015 02:19,6,2.00,20.56666667,19.5,0,437.6666667,0.002912869,0
06/02/2015 02:21,6,2.00,20.56666667,19.5,0,437,0.002912869,0
06/02/2015 02:22,6,2.00,20.6,19.5,0,433,0.002918891,0
06/02/2015 02:23,6,2.00,20.6,19.445,0,435.5,0.00291062,0
06/02/2015 02:23,6,2.00,20.6,19.5,0,435,0.002918891,0
06/02/2015 02:25,6,2.00,20.6,19.5,0,437,0.002918891,0
06/02/2015 02:25,6,2.00,20.6,19.34,0,436,0.00289483,0
06/02/2015 02:26,6,2.00,20.5,19.34,0,438,0.002876947,0
06/02/2015 02:28,6,2.00,20.6,19.5,0,440,0.002918891,0
06/02/2015 02:29,6,2.00,20.55,19.445,0,438.5,0.002901617,0
06/02/2015 02:30,6,2.00,20.55,19.39,0,436,0.002893372,0
06/02/2015 02:31,6,2.00,20.6,19.34,0,433,0.00289483,0
06/02/2015 02:31,6,2.00,20.5,19.39,0,432.5,0.002884419,0
06/02/2015 02:32,6,2.00,20.5,19.39,0,434.5,0.002884419,0
06/02/2015 02:34,6,2.00,20.55,19.29,0,433.5,0.00287838,0
06/02/2015 02:35,6,2.00,20.6,19.39,0,433.5,0.002902349,0
06/02/2015 02:36,6,2.00,20.6,19.295,0,434.5,0.002888063,0
06/02/2015 02:37,6,2.00,20.6,19.29,0,434,0.002887311,0
06/02/2015 02:38,6,2.00,20.6,19.29,0,435,0.002887311,0
06/02/2015 02:38,6,2.00,20.5,19.34,0,431,0.002876947,0
06/02/2015 02:39,6,2.00,20.5,19.29,0,431.5,0.002869474,0
06/02/2015 02:41,6,2.00,20.46333333,19.22666667,0,432.6666667,0.002853516,0
06/02/2015 02:42,6,2.00,20.5,19.39,0,436,0.002884419,0
06/02/2015 02:43,6,2.00,20.5,19.39,0,436,0.002884419,0
06/02/2015 02:44,6,2.00,20.5,19.245,0,441.5,0.00286275,0
06/02/2015 02:44,6,2.00,20.5,19.2,0,434,0.002856025,0
06/02/2015 02:45,6,2.00,20.39,19.29,0,433.5,0.002849966,0
06/02/2015 02:47,6,2.00,20.42666667,19.29,0,429.3333333,0.002856456,0
06/02/2015 02:48,6,2.00,20.5,19.29,0,434.5,0.002869474,0
06/02/2015 02:49,6,2.00,20.5,19.2,0,433.5,0.002856025,0
06/02/2015 02:50,6,2.00,20.5,19.15,0,435.5,0.002848553,0
06/02/2015 02:51,6,2.00,20.445,19.05,0,435,0.002823965,0
06/02/2015 02:51,6,2.00,20.39,19.16666667,0,434,0.002831662,0
06/02/2015 02:53,6,2.00,20.39,19.245,0,430.5,0.002843287,0
06/02/2015 02:54,6,2.00,20.39,19.2,0,426,0.002836609,0
06/02/2015 02:55,6,2.00,20.5,19.2,0,429,0.002856025,0
06/02/2015 02:55,6,2.00,20.5,19.2,0,435.5,0.002856025,0
06/02/2015 02:57,6,2.00,20.5,19.2,0,433.5,0.002856025,0
06/02/2015 02:57,6,2.00,20.5,19.2,0,427.5,0.002856025,0
06/02/2015 02:58,6,2.00,20.53333333,19.16666667,0,429.6666667,0.00285694,0
06/02/2015 03:00,6,3.00,20.525,19.175,0,433,0.002856712,0
06/02/2015 03:01,6,3.00,20.5,19.1,0,432.5,0.002841082,0
06/02/2015 03:02,6,3.00,20.5,19.1,0,431,0.002841082,0
06/02/2015 03:03,6,3.00,20.53333333,19.1,0,433.3333333,0.002846958,0
06/02/2015 03:04,6,3.00,20.5,19.1,0,433,0.002841082,0
06/02/2015 03:04,6,3.00,20.5,19.1,0,434,0.002841082,0
06/02/2015 03:06,6,3.00,20.5,19.1,0,437,0.002841082,0
06/02/2015 03:07,6,3.00,20.5,19.1,0,437,0.002841082,0
06/02/2015 03:08,6,3.00,20.5,19.1,0,439,0.002841082,0
06/02/2015 03:08,6,3.00,20.53333333,18.96333333,0,432.3333333,0.002826494,0
06/02/2015 03:10,6,3.00,20.525,19.075,0,432,0.002841746,0
06/02/2015 03:10,6,3.00,20.5,19.05,0,429.5,0.002833611,0
06/02/2015 03:11,6,3.00,20.5,19.1,0,436.5,0.002841082,0
06/02/2015 03:13,6,3.00,20.53333333,19,0,432.6666667,0.002831984,0
06/02/2015 03:14,6,3.00,20.55,19,0,430,0.002834911,0
06/02/2015 03:15,6,3.00,20.5,18.945,0,425,0.002817922,0
06/02/2015 03:16,6,3.00,20.55,19,0,425.5,0.002834911,0
06/02/2015 03:16,6,3.00,20.55,19,0,434,0.002834911,0
06/02/2015 03:17,6,3.00,20.5,19,0,433,0.00282614,0
06/02/2015 03:19,6,3.00,20.5,19,0,433,0.00282614,0
06/02/2015 03:20,6,3.00,20.6,18.96333333,0,433.5,0.002838193,0
06/02/2015 03:21,6,3.00,20.5,19,0,426,0.00282614,0
06/02/2015 03:22,6,3.00,20.53333333,18.96333333,0,426.3333333,0.002826494,0
06/02/2015 03:23,6,3.00,20.53333333,18.92666667,0,430,0.002821004,0
06/02/2015 03:23,6,3.00,20.6,18.945,0,436,0.002835436,0
06/02/2015 03:24,6,3.00,20.6,19,0,437.5,0.002843706,0
06/02/2015 03:26,6,3.00,20.5,19,0,433.5,0.00282614,0
06/02/2015 03:27,6,3.00,20.55,18.945,0,432.5,0.002826667,0
06/02/2015 03:28,6,3.00,20.55,18.945,0,430,0.002826667,0
06/02/2015 03:29,6,3.00,20.5,19,0,433,0.00282614,0
06/02/2015 03:29,6,3.00,20.6,19,0,439,0.002843706,0
06/02/2015 03:30,6,3.00,20.5,18.89,0,429.5,0.002809704,0
06/02/2015 03:32,6,3.00,20.55,19,0,431,0.002834911,0
06/02/2015 03:33,6,3.00,20.6,19,0,433,0.002843706,0
06/02/2015 03:34,6,3.00,20.55,19,0,434,0.002834911,0
06/02/2015 03:35,6,3.00,20.55,18.89,0,434.5,0.002818424,0
06/02/2015 03:36,6,3.00,20.5,18.945,0,435.5,0.002817922,0
06/02/2015 03:36,6,3.00,20.5,18.84,0,434.5,0.002802233,0
06/02/2015 03:38,6,3.00,20.5,18.89,0,433.5,0.002809704,0
06/02/2015 03:39,6,3.00,20.5,19,0,433,0.00282614,0
06/02/2015 03:40,6,3.00,20.5,19,0,433.5,0.00282614,0
06/02/2015 03:40,6,3.00,20.5,19,0,434.5,0.00282614,0
06/02/2015 03:42,6,3.00,20.5,19,0,438,0.00282614,0
06/02/2015 03:42,6,3.00,20.5,18.945,0,437,0.002817922,0
06/02/2015 03:43,6,3.00,20.445,18.945,0,435,0.002808329,0
06/02/2015 03:45,6,3.00,20.5,19,0,434,0.00282614,0
06/02/2015 03:46,6,3.00,20.5,18.895,0,434.5,0.002810451,0
06/02/2015 03:47,6,3.00,20.5,18.89,0,431,0.002809704,0
06/02/2015 03:48,6,3.00,20.5,19,0,433.5,0.00282614,0
06/02/2015 03:49,6,3.00,20.42666667,18.89,0,431.6666667,0.002796958,0
06/02/2015 03:49,6,3.00,20.39,18.82333333,0,428.6666667,0.002780711,0
06/02/2015 03:51,6,3.00,20.39,18.79,0,429.5,0.002775765,0
06/02/2015 03:52,6,3.00,20.39,18.92666667,0,434.3333333,0.002796045,0
06/02/2015 03:53,6,3.00,20.39,18.84,0,430,0.002783184,0
06/02/2015 03:53,6,3.00,20.39,18.7,0,430,0.002762411,0
06/02/2015 03:55,6,3.00,20.39,18.89,0,424,0.002790604,0
06/02/2015 03:55,6,3.00,20.39,18.92666667,0,427.3333333,0.002796045,0
